SE11.No,SE12.No,SE21.No,SE22.No,SE23.No,SE31.No,SE32.No,SE33.No,SE11.Yes,SE12.Yes,SE21.Yes,SE22.Yes,SE23.Yes,SE31.Yes,SE32.Yes,SE33.Yes,variable
No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  7.351057, 34.567007, 20.338824,  7.779325,-15.832033,  4.988978, 19.803782,  7.007201,CI.l(95%).Total.SURVEY_LU1_3U341
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,-33.696896,  4.057655,  0.000000, -7.279427,  0.000000,  0.000000,  0.000000,  8.055162,CI.l(95%).Total.SURVEY_LU1_3U342
   6.3774623,  -7.2722803,   0.4542236,   0.0000000,   0.0000000, -22.6827292,   0.0000000, 399.1012661,  22.6532246, 133.9524001,  46.8348088,  -0.2772299, 168.5005478,  22.5151449,   6.5058817,5006.6473730,CI.l(95%).Total.SURVEY_LU1_3U350
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, -30.64397, -18.69726, 331.89210,2182.24881,1296.93885, 432.89241,2092.28263,4421.06954,3900.30285,6583.89326,CI.l(95%).Total.SURVEY_LU1_3U361
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,41.28422,61.66798,29.59550,55.30732,19.97531,14.21294,47.00857,40.14429,CI.l(95%).Total.SURVEY_LU1_3U362
  4.199141,  0.000000,  0.000000,  0.000000,  4.077953,  0.000000,  0.000000,  0.000000,495.736979,808.346494,647.609512,474.119941,311.942570,406.782180,264.470948,418.145219,CI.l(95%).Total.SURVEY_LU1_3U370
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 8.1121026,-0.8582454, 0.0000000, 4.1187463, 0.0000000, 0.2015678,CI.l(95%).Total.SURVEY_LU1_3U411
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.150282,0.000000,0.000000,8.241090,4.008304,5.356666,0.000000,CI.l(95%).Total.SURVEY_LU1_3U413
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.957240,0.000000,7.925315,3.574835,CI.l(95%).Total.SURVEY_LU1_3U414
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.9928715,-7.6518656, 3.9889936, 3.6714860, 8.0242965, 0.9124791, 0.0000000,42.0423526,CI.l(95%).Total.SURVEY_LU1_3U415
   16.616256,   43.840869,   46.819027,    0.000000,    8.218338,  187.246328,  528.744311, 3875.504497,  646.357721, 3290.862002, 3141.857713,  547.174868, 2273.539894, 8186.165101,19112.657608,61260.388257,CI.l(95%).Total.SURVEY_LU1_3U420
   171.27790,  1999.22084,  1140.50853,    81.90215,   518.72194,  5629.35817,  5644.07675, 11531.52490,  5695.95806, 37991.49504, 32103.11274, 12619.39386, 30761.38237, 61433.37546, 66973.47139,139709.54430,CI.l(95%).Total.settlement0
  10.5766037,  -3.2526899,   0.4542236,   0.0000000,   4.0779530, -22.6827292,   0.0000000, 399.1012661,1054.4074207,2337.8287342,1804.2936660,1220.6602084,2125.1652656,2060.6853055,1888.4795507,8369.3904220,CI.l(95%).Total.settlement1
   22.71539,  615.17422,  248.66703,   64.09837,  453.41626,  240.93380,  204.03064,  138.04544, 2870.31680,15317.30466,10518.23561, 7639.86651,14925.91768,16997.49770,21711.30425,61448.38247,CI.l(95%).Total.fao_class_name0
  148.23800, 1294.42132,  851.03774,  -12.06278,  -23.29166, 5389.91562, 5238.19493,11622.95411, 3597.43585,23633.20453,22151.16784, 5630.95808,15643.32142,44250.26530,44332.92030,82342.08983,CI.l(95%).Total.fao_class_name1
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  57.23523, 528.56737, 314.97702, -19.70046, 264.01095, 967.57412,1327.24403,2509.28590,CI.l(95%).Total.fao_class_name2
  0.000000,  0.000000,  0.000000,  0.000000,  4.077953,  0.000000,-30.643971,-18.697258,186.028817,350.179186,500.931951,158.478361,683.894770,159.766270,292.768470,427.462730,CI.l(95%).Total.fao_class_name3
   171.27790,  2010.65756,  1140.50853,    81.90215,   518.72194,  5629.35817,  5572.34954, 11360.78784,  5658.86148, 36762.65381, 31673.36948, 12636.16840, 29336.83038, 58171.38689, 64447.35555,135375.93008,CI.l(95%).Total.lue0
   10.5766037,   -7.2722803,    0.4542236,    0.0000000,    4.0779530,  -22.6827292,  -30.6439708,  514.5918826, 1012.8449022, 3459.1041990, 2186.8655279, 1155.4637081, 3167.2543747, 5216.2351659, 4357.6354471,12557.3832180,CI.l(95%).Total.lue1
   184.09590,  2010.62790,  1155.56631,    81.90215,   522.79990,  5664.88984,  5644.07675, 12181.34941,  6385.81004, 38415.31016, 32616.55229, 13451.97330, 29187.53283, 60017.58227, 67450.47105,145889.53539,CI.l(95%).Total.lud0
   0.000000,  -7.292369,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 350.592542,1868.598548,1324.331096, 405.600401,3907.886945,3450.388285,1467.191402,2648.851052,CI.l(95%).Total.lud1
   248.9904,  2577.3303,  1735.4593,   219.5807,   956.7047,  7761.9485,  7513.3601, 15170.2106,  6969.0616, 41133.8024, 34721.6956, 14264.9331, 33936.8407, 65984.3159, 71065.4034,151954.0642,CI.u(95%).Total.area
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 610.9668,1245.2315,1174.8547, 929.5569,1687.4500,1570.5168, 966.2401,1376.9643,CI.u(95%).Total.SURVEY_LC1_1A
  69.32343, 926.03835, 347.15036, 147.53133, 718.76057, 310.15749, 157.36245,  50.38852, 471.96243,3832.53637,1959.44334,3788.92567,3752.99605, 789.55839, 308.80839, 383.34465,CI.u(95%).Total.SURVEY_LC1_1B
  192.8095, 1729.9894, 1430.8665,  100.5589,  314.1937, 7485.8314, 7307.6805,15113.9945, 4029.5276,24350.3201,23188.2337, 6435.7342,18010.9158,45659.6986,45630.2787,85609.2671,CI.u(95%).Total.SURVEY_LC1_1C
    0.000000,    0.000000,    4.132987,    0.000000,    0.000000,    0.000000,  141.928431,   18.568667,  106.431595, 1098.555390,  975.150502,  403.317570,  873.330629, 3930.026186, 9216.002749,21336.901929,CI.u(95%).Total.SURVEY_LC1_1D
   0.000000,  54.030932,   8.242466,   0.000000,   8.280770,   0.000000,   0.000000,   0.000000,1024.619553,5285.925612,4472.304558,2911.337757,5207.399042,3750.433034,2458.473350,3340.018484,CI.u(95%).Total.SURVEY_LC1_1E
    0.000000,    4.149324,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,  225.671901, 1119.348274,  399.275911,  238.443137,  560.681165, 1393.942223, 2889.787750,14385.917730,CI.u(95%).Total.SURVEY_LC1_1F
    0.000000,    0.000000,    0.000000,    0.000000,    4.067057,    0.000000,    0.000000,    0.000000,  607.733574, 4629.457038, 2671.932689,  456.131312, 5295.971377, 7910.400343, 5964.688388,12971.327216,CI.u(95%).Total.SURVEY_LC1_1G
    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,   98.29401,  932.45935,  761.92690,  148.19809,  627.97067, 3184.83880, 5751.59842,16274.73778,CI.u(95%).Total.SURVEY_LC1_1H
  214.4690, 2461.1923, 1639.1984,  219.5807,  944.4084, 7189.1230, 6511.0152, 9250.5427, 4745.4643,31941.0018,27615.8247,11826.4402,23806.1860,47804.3030,44958.7520,73159.1238,CI.u(95%).Total.SURVEY_LU1_1U1
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  56.05064,  22.28598, 178.77374, 107.60256,  80.41967, 492.72368,1141.43825,CI.u(95%).Total.SURVEY_LU1_1U2
   15.211858,   51.315225,   30.310433,    0.000000,    4.077953,   96.014034,  183.825422, 1184.345655, 1658.846887, 5934.893696, 4039.629761, 2008.258832, 8478.944386, 9799.474147, 6321.888196,15916.777598,CI.u(95%).Total.SURVEY_LU1_1U3
   25.867538,  131.746669,  111.364756,    0.000000,    8.218338,  806.449851, 1209.569277, 5687.022245,  822.335524, 3876.137729, 3539.893477, 1024.052788, 3196.845531, 9814.965248,20913.601675,64933.618421,CI.u(95%).Total.SURVEY_LU1_1U4
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,283.4015,392.1799,325.0569,425.2672,329.5265,439.1802, 71.2339,152.4720,CI.u(95%).Total.SURVEY_LC1_2A1
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 473.6695, 868.5487, 896.2065, 588.2841,1412.7324,1265.1791, 814.2534,1009.0560,CI.u(95%).Total.SURVEY_LC1_2A2
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 30.00082,167.31560,112.25424, 60.06222,120.82930,132.75869,132.42326,321.00257,CI.u(95%).Total.SURVEY_LC1_2A3
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 317.0366,2550.2503,1015.7727,2324.8428,2294.3498, 373.6976,  88.7626, 139.3337,CI.u(95%).Total.SURVEY_LC1_2B1
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 46.63677, 46.35786,493.27590, 99.89175, 17.81378, 11.42707, 11.07293,CI.u(95%).Total.SURVEY_LC1_2B2
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 44.354572,397.019317,175.680567,519.687813,310.153916, 33.653739,  0.000000,  3.848526,CI.u(95%).Total.SURVEY_LC1_2B3
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,261.682933, 65.316488,178.609205,238.315873,  8.596057,  3.912299,  0.000000,CI.u(95%).Total.SURVEY_LC1_2B4
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 175.1601, 921.3150, 836.5157, 631.7249,1157.7584, 397.0514, 208.2093, 235.3209,CI.u(95%).Total.SURVEY_LC1_2B5
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.473951, 8.288207, 8.019906,54.306054,96.164139, 8.199002, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_2B7
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.669264,53.009461, 4.143863,16.439388, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_2B8
 69.32343,926.03835,347.15036,147.53133,718.76057,310.15749,157.36245, 50.38852,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,CI.u(95%).Total.SURVEY_LC1_2Bx
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 852.8339,3897.8643,3366.8562,2831.8335,3700.1901,2191.8000,3238.6866,9263.2414,CI.u(95%).Total.SURVEY_LC1_2C1
   69.187401,  859.015508,  462.226432,    3.865959,   34.154280, 4780.995989, 4249.683639, 5932.761114, 2038.235291,14643.783250,13346.815208, 2801.204480, 9649.316131,32522.183310,27198.373334,49454.051405,CI.u(95%).Total.SURVEY_LC1_2C2
  126.20345,  964.67233, 1033.52093,   57.58065,  287.35911, 3159.44937, 3382.50263, 9694.99637, 1378.87043, 6929.56188, 7242.95916, 2002.61534, 6894.30218,13196.42867,17415.71883,30620.79508,CI.u(95%).Total.SURVEY_LC1_2C3
  4.199141,  0.000000,  0.000000, 65.381707,  0.000000,  0.000000,180.584270,336.016505,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LC1_2Cx
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  60.46725, 751.40884, 496.11538, 320.61640, 319.83054,1765.28238,2313.65115,3834.88530,CI.u(95%).Total.SURVEY_LC1_2D1
    0.000000,    0.000000,    4.132987,    0.000000,    0.000000,    0.000000,    0.000000,   11.502705,   49.990845,  409.939432,  515.097384,   96.170278,  621.044465, 2430.179106, 7194.308643,17901.631003,CI.u(95%).Total.SURVEY_LC1_2D2
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,141.92843, 10.10943,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,CI.u(95%).Total.SURVEY_LC1_2Dx
   0.000000,  29.458694,   0.000000,   0.000000,   4.140385,   0.000000,   0.000000,   0.000000, 224.358521, 922.754943,1239.529069, 353.555795,1733.873791, 554.540397, 414.891623, 535.865172,CI.u(95%).Total.SURVEY_LC1_2E1
   0.000000,   4.149324,   8.242466,   0.000000,   4.140385,   0.000000,   0.000000,   0.000000, 720.795942,3466.173914,2791.887337,2086.760256,3283.994821,2343.285539,1141.571140,1953.112178,CI.u(95%).Total.SURVEY_LC1_2E2
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 152.8861,1180.1800, 640.5554, 678.7658, 599.1989,1173.7107,1107.6813,1154.3146,CI.u(95%).Total.SURVEY_LC1_2E3
 0.00000,31.35678, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LC1_2Ex
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  57.55748,  26.64660,  31.00994,  23.86269, 178.06975,  88.67521, 905.76063,6805.39837,CI.u(95%).Total.SURVEY_LC1_2F1
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 12.712733, 25.025990, 12.558279, 33.988402,  8.390614, 70.243857, 45.920720,157.635707,CI.u(95%).Total.SURVEY_LC1_2F2
   0.000000,   4.149324,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  45.908186, 180.433274,  78.794781,  20.069154,  33.334945, 325.769748,1820.105942,7880.985524,CI.u(95%).Total.SURVEY_LC1_2F3
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,120.6957,944.9311,305.7914,169.5487,349.3328,952.1478,351.1824,509.3527,CI.u(95%).Total.SURVEY_LC1_2F4
    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  591.3369, 4552.8333, 2607.7314,  415.1100, 5205.0029, 7720.4339, 5491.1093,10878.6716,CI.u(95%).Total.SURVEY_LC1_2G1
   0.000000,   0.000000,   0.000000,   0.000000,   4.067057,   0.000000,   0.000000,   0.000000,   3.999902,  98.177412,  84.335240,  28.678193, 110.956641, 262.808423, 441.033018,1603.102746,CI.u(95%).Total.SURVEY_LC1_2G2
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.396725, 4.095740, 4.090344,12.343077, 8.298416, 4.046193, 0.000000, 3.981450,CI.u(95%).Total.SURVEY_LC1_2G4
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  91.32228,1046.64331,CI.u(95%).Total.SURVEY_LC1_2G5
    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,   94.09487,  932.45935,  761.92690,  144.13765,  623.89272, 3184.83880, 5747.62585,16274.73778,CI.u(95%).Total.SURVEY_LC1_2H1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.199141,0.000000,0.000000,4.060433,4.077953,0.000000,3.972573,0.000000,CI.u(95%).Total.SURVEY_LC1_2H2
  69.32343, 946.69274, 355.39283, 147.53133, 726.96801, 310.15749, 157.36245,  50.38852,1064.63927,7354.95344,4945.73803,5938.65111,6848.21163,2760.35081, 960.48104,1232.00881,CI.u(95%).Total.SURVEY_LU1_2U11
  158.0481, 1625.4451, 1338.6967,  100.5589,  306.0378, 6912.9837, 6358.1676, 9205.4507, 3451.1311,24173.6871,22812.7705, 6037.7933,17097.4903,45132.4927,43913.6567,71735.2672,CI.u(95%).Total.SURVEY_LU1_2U12
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,262.54318,655.48930,  0.00000,  0.00000, 74.08022, 43.96363,  0.00000,122.14868,CI.u(95%).Total.SURVEY_LU1_2U13
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 21.18789, 54.57027, 40.44630, 37.24178, 29.38349, 34.79830, 84.05437,126.14592,CI.u(95%).Total.SURVEY_LU1_2U14
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,163.42666, 20.83051,CI.u(95%).Total.SURVEY_LU1_2U15
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  35.773256,  14.043812,   3.942009,  24.661396,  64.386458, 467.306452,1113.706611,CI.u(95%).Total.SURVEY_LU1_2U21
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 20.277387,  8.242165,174.831729, 90.749066, 16.033217, 36.936519, 27.731643,CI.u(95%).Total.SURVEY_LU1_2U22
   0.00000,  31.35678,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 503.55873,2127.35174,1555.83693, 562.22912,4341.14068,4070.32364,1447.00763,2041.87406,CI.u(95%).Total.SURVEY_LU1_2U31
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.349683,74.302169, 4.132987,25.556015, 4.200755, 0.000000, 4.075103, 3.943626,CI.u(95%).Total.SURVEY_LU1_2U32
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,20.704183,73.855539,49.739409,17.253329,60.285224, 4.280899, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LU1_2U33
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,127.86477, 56.73221, 20.33882, 70.48743,127.33867,115.30216, 33.05418, 29.05962,CI.u(95%).Total.SURVEY_LU1_2U34
  11.01272,  31.27040,  30.31043,   0.00000,   0.00000,  96.01403,   0.00000, 937.32596,  66.70299, 283.82351, 158.57423, 116.52608, 643.90145, 173.98391,  40.41521,6186.84183,CI.u(95%).Total.SURVEY_LU1_2U35
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 183.8254, 381.2076, 448.9199,2561.9002,1565.5063, 771.6646,3317.7402,5133.7098,4611.0408,7659.7113,CI.u(95%).Total.SURVEY_LU1_2U36
   4.199141,   0.000000,   0.000000,   0.000000,   4.077953,   0.000000,   0.000000,   0.000000, 762.089928,1259.435568, 998.469053, 735.746468, 712.313590, 917.711403, 469.507094, 700.501546,CI.u(95%).Total.SURVEY_LU1_2U37
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  6.628126, 37.052880, 12.101096, 16.801262, 20.222626, 25.246137, 19.335911,126.772486,CI.u(95%).Total.SURVEY_LU1_2U41
   25.867538,  131.746669,  111.364756,    0.000000,    8.218338,  806.449851, 1209.569277, 5687.022245,  817.998614, 3858.698586, 3527.792380, 1014.150300, 3176.622905, 9796.459015,20897.296958,64841.982120,CI.u(95%).Total.SURVEY_LU1_2U42
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,218.4262,392.1799,321.0155,403.4086,321.3366,427.1553, 71.2339,144.0424,CI.u(95%).Total.SURVEY_LC1_3A11
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,131.441097,  0.000000,  4.041429,  8.214115, 18.527123, 12.024913,  0.000000, 11.074128,CI.u(95%).Total.SURVEY_LC1_3A12
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,31.15519, 0.00000, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LC1_3A13
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,289.4310,235.7216,213.1673,286.9968,621.2235,283.3740,111.8184,187.1712,CI.u(95%).Total.SURVEY_LC1_3A21
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 257.3318, 725.5701, 741.3261, 374.9408, 945.5330,1081.6101, 726.5441, 869.6910,CI.u(95%).Total.SURVEY_LC1_3A22
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 30.00082,167.31560,112.25424, 60.06222,120.82930,132.75869,132.42326,321.00257,CI.u(95%).Total.SURVEY_LC1_3A30
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 223.887503,1758.551777, 470.870173,1076.459625,1031.302711, 165.034659,  15.961893,   7.810417,CI.u(95%).Total.SURVEY_LC1_3B11
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 20.61495,  0.00000,123.91473, 43.51424,  0.00000, 12.00477,  0.00000,CI.u(95%).Total.SURVEY_LC1_3B12
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 96.18960,442.19648,202.33384,919.16019,803.69419,103.66113, 37.32455, 99.69713,CI.u(95%).Total.SURVEY_LC1_3B13
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 11.65722,219.60253, 56.37334,104.65823, 47.47797, 20.36283,  0.00000,  0.00000,CI.u(95%).Total.SURVEY_LC1_3B14
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 52.82782,341.62404,261.91205,236.40866,509.71879,123.24163, 19.63201, 36.18326,CI.u(95%).Total.SURVEY_LC1_3B15
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.076046,155.729674,150.981085, 98.527301,  0.000000,  3.839372,  0.000000,CI.u(95%).Total.SURVEY_LC1_3B16
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 77.73244, 47.02355, 38.60174,141.58570,  0.00000,  0.00000,  0.00000,CI.u(95%).Total.SURVEY_LC1_3B18
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 46.63677, 25.77425,173.73416, 71.14123, 17.81378, 11.42707, 11.07293,CI.u(95%).Total.SURVEY_LC1_3B21
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,323.6489, 47.5922,  0.0000,  0.0000,  0.0000,CI.u(95%).Total.SURVEY_LC1_3B22
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,29.80196,60.42107, 0.00000, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LC1_3B23
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 44.354572,351.266632,175.680567,506.597426,310.153916, 33.653739,  0.000000,  3.848526,CI.u(95%).Total.SURVEY_LC1_3B32
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,79.88699, 0.00000,30.41861, 0.00000, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LC1_3B35
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,261.682933, 34.413666,129.789686,234.237920,  8.596057,  3.912299,  0.000000,CI.u(95%).Total.SURVEY_LC1_3B41
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,25.845292,49.840833, 4.077953, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3B43
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.940046,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3B44
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,25.84529,30.41861, 0.00000, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LC1_3B45
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 45.111395,266.115795, 51.422944, 53.826289,135.732020, 19.756779, 21.670135,  3.921301,CI.u(95%).Total.SURVEY_LC1_3B51
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,50.59866,30.46724, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LC1_3B52
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 40.35918,107.08511, 33.13196,121.41469,244.98675,161.26948, 81.22514, 81.76225,CI.u(95%).Total.SURVEY_LC1_3B53
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,57.569554, 0.000000,30.898519,21.946990, 0.000000, 0.000000, 3.848526,CI.u(95%).Total.SURVEY_LC1_3B54
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,131.0411,599.9029,770.0728,502.7644,872.8969,235.9634,108.0081,145.7888,CI.u(95%).Total.SURVEY_LC1_3B55
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.473951, 4.138435, 8.019906,50.172491,96.164139, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3B71
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.149773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3B73
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.133563,0.000000,8.199002,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3B75
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.669264,53.009461, 4.143863,16.439388, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3B84
 69.32343,922.07645,347.15036,147.53133,718.76057,304.77520,157.36245, 50.38852,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,CI.u(95%).Total.SURVEY_LC1_3Bx1
0.000000,0.000000,0.000000,0.000000,0.000000,9.404158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3Bx2
