PL21.No,PL22.No,PL41.No,PL42.No,PL43.No,PL51.No,PL52.No,PL61.No,PL62.No,PL63.No,PL71.No,PL72.No,PL81.No,PL82.No,PL84.No,PL91.No,PL92.No,PL21.Yes,PL22.Yes,PL41.Yes,PL42.Yes,PL43.Yes,PL51.Yes,PL52.Yes,PL61.Yes,PL62.Yes,PL63.Yes,PL71.Yes,PL72.Yes,PL81.Yes,PL82.Yes,PL84.Yes,PL91.Yes,PL92.Yes,variable
No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 50.71770, 70.94014, 76.10440, 33.74680,193.17107, 54.55826, 21.92007, 69.35184, 46.10530, 75.45523, 57.18342, 37.27235, 74.06029,411.62016, 38.41914, 48.90267,103.47137,SE.Total.SURVEY_LU1_2U31
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.166465, 0.000000, 0.000000, 0.000000, 8.394830, 0.000000, 0.000000, 0.000000,15.087373, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LU1_2U32
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,16.1129143,15.3753025,18.4375784, 7.9726847,10.5249903, 0.8576087,14.5705985,13.9355061, 2.2627904, 0.0000000,14.8357099, 7.1432179, 0.0000000, 5.9967471, 0.0000000, 0.0000000,15.2953244,SE.Total.SURVEY_LU1_2U33
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,24.3454213,77.0579145, 6.1352254,19.3428718,13.9828677,13.2969811, 0.0000000, 2.6685472,42.4062736,28.7966966,29.8519897,13.6741104, 1.0492767, 0.9646029,12.2797666, 0.0000000,28.8488708,SE.Total.SURVEY_LU1_2U34
  0.000000,  0.000000,  0.000000, 16.833039,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 11.655205, 50.239208, 75.046300,358.106432,  0.000000, 54.889635,  0.000000,175.319055,  2.288559,  8.140175,  5.109277, 11.561056, 22.095707,  1.411761,  0.000000, 32.432259, 31.355431,SE.Total.SURVEY_LU1_2U35
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,13.912690,51.241647,40.721309,60.410438,24.808530,10.355882,24.146615,52.688866,94.584308,41.197879, 7.492275, 3.609578,23.418058, 1.415605,14.411098,25.447927,35.034915,SE.Total.SURVEY_LU1_2U36
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 56.74177, 99.21892,102.15075, 37.40045, 25.80008, 46.27210, 24.90190, 51.28263, 55.23284, 63.85482,163.72696, 37.73500,108.36116, 38.10538, 68.52460, 53.60082, 97.18433,SE.Total.SURVEY_LU1_2U37
10.294703, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,10.421492,38.768174, 6.950369, 0.000000, 0.000000, 1.381518, 2.906346, 2.410389,15.525076,25.727724,28.155826, 9.611264,33.161322, 7.568364,13.437866, 6.709968,31.329805,SE.Total.SURVEY_LU1_2U41
  0.000000,  0.000000,  0.000000,  6.344985,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 66.545116, 81.872333, 43.965911, 69.869098, 26.362996, 59.118857, 16.754503,215.703306,146.576543, 87.971175, 99.787688, 35.019834,119.981348,510.703475,384.818871,160.292389,101.587605,SE.Total.SURVEY_LU1_2U42
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,38.43618,81.46914,66.21691,27.41555,15.44739,47.76445,20.08109,37.96549,29.44564,44.95264,43.74773,23.63836,53.80822,39.32282,25.05044,45.59128,61.85036,SE.Total.SURVEY_LC1_3A11
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.231751, 0.000000, 0.000000, 0.000000, 6.964645, 0.000000, 0.000000, 0.000000,18.745943, 0.000000,14.616914,20.628765, 0.000000,12.279767, 2.370525, 0.000000,SE.Total.SURVEY_LC1_3A12
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.261999, 0.000000,11.701868, 0.000000, 9.912451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.233152, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3A13
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,31.778712,87.318335,62.722836,27.233424,15.109837,35.484035,12.784604, 4.225577,20.735234,30.783061,27.645112,19.252224,44.629101, 2.773651,24.207050,27.293710,39.551223,SE.Total.SURVEY_LC1_3A21
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 46.27045, 71.76788, 68.44561, 27.16131,192.43124, 48.80097, 21.51472, 40.56364, 31.81601, 61.51541, 56.87066, 24.17081, 37.07080,411.55654, 29.90307, 47.39630, 80.89435,SE.Total.SURVEY_LC1_3A22
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.098110,16.653213,21.569209, 0.000000, 6.330920,14.643390, 0.000000, 2.430182, 0.000000, 2.080549, 5.506245, 6.825710,14.342668, 5.855477, 7.773118, 3.405759,54.395468,SE.Total.SURVEY_LC1_3A30
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 42.48185, 49.10033, 85.32102, 56.62144, 19.89932, 66.24737, 34.71820, 62.69489, 48.08758, 61.29426, 71.71983, 56.14728,117.79464, 39.55652, 52.19119,  7.45113, 41.17980,SE.Total.SURVEY_LC1_3B11
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.570052, 7.897702, 0.000000, 7.972685, 5.416856,14.647306, 4.096004,11.103593,11.172055, 8.110686, 0.000000, 6.746390, 0.000000, 6.046341,10.982570, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B12
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,19.806116,25.128154,59.737380,31.131872,10.052160,33.827011,18.242243,26.234163,28.919971,31.568774,43.758982,31.702149,54.322639,20.875631,43.188012, 5.422627,21.836912,SE.Total.SURVEY_LC1_3B13
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.440873,27.767496,68.170287,38.629967,15.084951,19.704195, 9.839410,35.740587,23.850249,44.425509,60.764806,20.672778,52.360008,12.346269,49.418291, 8.061545,38.122736,SE.Total.SURVEY_LC1_3B14
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,21.955163,20.894187,54.722391,16.973694, 6.675802,13.873194, 9.744515,22.082120,39.348846,38.725919,57.097171,35.373897,56.046340,28.378194,58.784179, 8.353342,18.207680,SE.Total.SURVEY_LC1_3B15
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 33.74083, 39.08528,108.02854, 32.82525, 17.56680, 59.43005, 25.33746, 64.67330, 38.66756, 35.88606, 75.13466, 28.57910, 97.94461, 41.65328,108.72767, 11.07832, 39.38977,SE.Total.SURVEY_LC1_3B16
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,24.264689,28.536196,77.770325,37.445480,19.646579,33.688292,13.910160,36.909481,29.071919,38.129490,73.988649,39.996424,78.132827,15.501276,39.363709, 9.491575,34.436160,SE.Total.SURVEY_LC1_3B18
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.330061, 9.054342,12.467537,21.444810, 6.617327,18.323365, 5.124826, 0.000000, 9.182148,28.106429,16.692079,20.887877,47.410229,10.982139,20.482612, 3.366683,13.276765,SE.Total.SURVEY_LC1_3B19
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,20.207608,14.325030,37.343788,22.707045, 5.403796, 7.557715, 7.155557,20.160727,12.570049,19.735344,38.938660,22.761532,21.060031,14.679646,12.266915, 7.432029, 0.000000,SE.Total.SURVEY_LC1_3B21
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.632164,43.210896,21.296208, 6.611388,21.826694, 6.636083,25.550045, 8.949924,19.536596,11.504589,14.119277,39.514684,13.082511, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B22
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.514870, 0.000000,21.975660, 0.000000, 3.825031, 7.093905, 0.000000,14.373170, 6.296265, 7.964797,24.664904,14.423119,14.595683, 6.112397, 0.000000, 3.405759,13.426710,SE.Total.SURVEY_LC1_3B23
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.985072, 9.353242,15.951132, 3.825031,20.227142, 5.233895,12.790712,10.424485, 0.000000,11.504589, 0.000000,23.283960, 6.046341,14.282010, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B31
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 18.663031, 33.425102, 56.115729, 51.426227, 17.127390, 60.228534, 24.976871, 40.138316, 40.390652, 58.426127, 41.653384, 36.161861,112.171501, 24.551421, 32.386023,  5.321177, 21.888000,SE.Total.SURVEY_LC1_3B32
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,10.8544948, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.8553352, 5.2338949, 0.0000000, 0.0000000, 0.0000000, 0.0000000,10.1710417,35.3289470,16.5948693, 0.0000000, 0.0000000, 0.0000000,SE.Total.SURVEY_LC1_3B33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3B34
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.104666, 7.897702, 0.000000, 0.000000, 3.782887,17.707191, 5.881994, 6.441240, 0.000000, 4.881865,28.305106, 7.929549,46.763815, 5.666279, 7.773118, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B35
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.202771,14.326949, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B36
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.806039, 7.897702, 9.151844, 0.000000, 0.000000, 0.000000, 0.000000, 9.154629, 0.000000, 0.000000,11.504589, 7.202771,23.388978, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B37
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.578113,20.657315,18.515431,13.697114, 8.588159,12.811950, 5.233895,12.790712,14.296741,27.272347,33.594162,21.408073,40.695077,10.254838,17.929584, 0.000000,13.508539,SE.Total.SURVEY_LC1_3B41
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,12.95537, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,20.10765,SE.Total.SURVEY_LC1_3B42
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,13.402489,11.145043,16.824747, 0.000000, 0.000000, 0.000000, 0.000000, 9.104568, 2.262790, 0.000000,25.957557, 9.854115,21.214825, 4.032718, 0.000000, 3.366683,17.693460,SE.Total.SURVEY_LC1_3B43
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.934369,0.000000,2.075050,0.000000,0.000000,0.000000,2.873456,0.000000,0.000000,0.000000,0.000000,4.621624,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3B44
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.261999, 0.000000,12.008748, 0.000000, 3.866354, 7.093905, 0.000000, 0.000000, 0.000000, 0.000000,12.110051, 8.585589,24.983207, 0.000000, 0.000000, 0.000000,13.390071,SE.Total.SURVEY_LC1_3B45
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 6.2619992, 0.0000000, 7.7593740, 0.0000000, 3.7828867, 0.8576087, 0.0000000,11.1035932,11.1617075,14.1122245, 0.0000000,10.2830492,14.3269495, 0.0000000,11.9465697, 0.0000000, 0.0000000,SE.Total.SURVEY_LC1_3B51
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.261999, 0.000000,23.972644, 0.000000, 3.793184, 7.093905, 6.570449,15.678126, 9.210897,15.950042,11.637168,14.119277,23.882232, 5.616685,11.043576, 0.000000,11.501901,SE.Total.SURVEY_LC1_3B52
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.805514,11.145043,18.266709,13.684595, 0.000000, 7.174516,16.503707, 9.002736,16.981907,19.444525,24.459494, 7.914510,14.994133, 0.000000,19.606008, 2.414073, 0.000000,SE.Total.SURVEY_LC1_3B53
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.938453, 0.000000,16.162954, 0.000000, 3.825031, 0.000000, 0.000000, 6.369197, 0.000000, 0.000000,22.197945,10.220510, 0.000000, 0.000000,17.316122, 2.365986,41.743123,SE.Total.SURVEY_LC1_3B54
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.285461,12.631994,20.722754,16.783271,11.371881,20.265131, 5.977146,11.154798,15.568497,24.428891,18.742409,12.519502,32.853712,11.297607,26.836277, 4.152963,13.451483,SE.Total.SURVEY_LC1_3B55
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,30.861315, 0.000000, 1.278462, 0.000000, 0.000000, 3.475580, 0.000000, 8.134971, 0.000000, 0.000000,40.431675,26.465697,93.322234, 0.000000, 7.859236, 6.176445,80.590673,SE.Total.SURVEY_LC1_3B71
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,29.110533, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,14.955663,13.558553,12.370165, 2.120755, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B72
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.136616, 8.532266, 0.000000, 0.000000, 0.000000, 2.430182, 0.000000, 0.000000,16.254510,23.929629, 0.000000, 1.387030, 0.000000, 3.565987,21.456786,SE.Total.SURVEY_LC1_3B73
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.682755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.056496,0.000000,5.990193,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3B74
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,12.45068, 0.00000,12.56071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,28.34985,18.73958,65.92360,14.89614, 0.00000, 0.00000,29.49468,SE.Total.SURVEY_LC1_3B75
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,12.37017, 0.00000, 0.00000, 0.00000, 0.00000,SE.Total.SURVEY_LC1_3B82
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.261999, 0.000000, 2.418258,11.218640, 0.000000, 1.471257, 0.000000, 0.000000, 0.000000, 0.000000, 8.164086, 0.000000, 4.944709, 6.046341, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B83
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,29.347447, 0.000000, 6.230034, 0.000000, 0.000000, 2.753002, 0.000000, 0.000000, 7.188962, 0.000000, 0.000000, 0.000000,20.799658, 1.326864, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B84
 25.34995, 47.17384,159.15719,102.91421, 41.99260,102.01460, 46.62782,100.15108,103.52759,104.40604, 49.67193, 24.62121,136.49276, 37.89431, 83.96090, 11.98901, 69.97468,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,SE.Total.SURVEY_LC1_3Bx1
12.947890, 0.000000,15.897334, 9.769383, 0.000000, 3.243420, 0.000000,13.286881,10.964490, 0.000000,29.483880,20.818700,40.552699, 4.602166, 7.859236, 5.917310,71.506792, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3Bx2
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.643046,0.000000,0.000000,2.413533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3Bxx
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,535.52304,427.96737, 95.44552,654.46314,392.98838,105.26298,222.86732,379.97442,783.02972,533.68210,390.66123,452.65416,807.03647,973.65677,593.76891,215.27758,434.77902,SE.Total.SURVEY_LC1_3C10
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,165.777596,381.062399, 26.077833,  5.094218,  0.000000, 73.276664,  0.000000,236.007949,393.132173,305.022532,  0.000000,  7.993993,  0.000000,402.723426,  4.692305,  7.180671,200.302229,SE.Total.SURVEY_LC1_3C21
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,205.40557,480.30665, 89.68817,749.68258,544.98186, 92.00199,246.67743,396.11653,655.10811,678.03818,366.98217,471.82442,773.27912,700.39593,695.12916,169.86399,554.29805,SE.Total.SURVEY_LC1_3C22
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,204.94083,  0.00000, 12.53618,  0.00000, 14.49662, 14.33745,  0.00000,  0.00000, 27.18500,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,SE.Total.SURVEY_LC1_3C23
 0.000000, 0.000000,15.369301,19.958117, 3.908136,12.341450, 0.000000, 0.000000,27.185001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,10.621568, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3C2x
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,320.728181, 43.818763, 10.455777,  8.532266,189.570157, 33.099864,  0.000000,  0.000000, 34.299605,311.869694,  0.000000,  0.000000,  0.000000,  0.000000,532.430781,  0.000000,  0.000000,SE.Total.SURVEY_LC1_3C31
